iter	Passed	Remaining
8730	76620	55014
8731	76627	55004
8732	76635	54995
8733	76643	54986
8734	76652	54977
8735	76660	54968
8736	76669	54959
8737	76678	54951
8738	76686	54941
8739	76694	54932
8740	76702	54922
8741	76710	54913
8742	76717	54903
8743	76724	54893
8744	76734	54885
8745	76742	54876
8746	76750	54867
8747	76759	54858
8748	76767	54848
8749	76775	54839
8750	76784	54830
8751	76793	54822
8752	76800	54812
8753	76808	54803
8754	76816	54793
8755	76823	54784
8756	76832	54775
8757	76840	54765
8758	76848	54756
8759	76857	54747
8760	76866	54739
8761	76874	54730
8762	76882	54720
8763	76892	54712
8764	76900	54702
8765	76908	54694
8766	76916	54684
8767	76924	54675
8768	76933	54666
8769	76942	54658
8770	76951	54649
8771	76959	54640
8772	76967	54631
8773	76975	54621
8774	76984	54613
8775	76992	54603
8776	77000	54594
8777	77007	54584
8778	77014	54574
8779	77022	54564
8780	77030	54555
8781	77038	54546
8782	77048	54538
8783	77057	54529
8784	77065	54520
8785	77073	54511
8786	77083	54502
8787	77091	54493
8788	77100	54485
8789	77107	54475
8790	77116	54466
8791	77125	54458
8792	77135	54449
8793	77143	54440
8794	77151	54431
8795	77160	54422
8796	77167	54413
8797	77175	54403
8798	77183	54394
8799	77191	54385
8800	77200	54376
8801	77207	54366
8802	77215	54356
8803	77223	54347
8804	77232	54338
8805	77239	54329
8806	77248	54320
8807	77257	54311
8808	77264	54302
8809	77272	54292
8810	77280	54283
8811	77289	54274
8812	77297	54265
8813	77305	54255
8814	77313	54246
8815	77322	54238
8816	77332	54230
8817	77343	54222
8818	77352	54214
8819	77360	54205
8820	77367	54195
8821	77377	54186
8822	77386	54178
8823	77396	54170
8824	77404	54161
8825	77414	54153
8826	77425	54145
8827	77433	54136
8828	77443	54128
8829	77453	54121
8830	77461	54111
8831	77469	54102
8832	77478	54093
8833	77486	54084
8834	77496	54076
8835	77506	54068
8836	77515	54059
8837	77524	54051
8838	77533	54043
8839	77543	54034
8840	77552	54026
8841	77560	54016
8842	77567	54007
8843	77576	53998
8844	77584	53988
8845	77594	53980
8846	77604	53972
8847	77613	53964
8848	77622	53955
8849	77631	53947
8850	77640	53938
8851	77649	53929
8852	77657	53921
8853	77665	53911
8854	77673	53902
8855	77680	53892
8856	77690	53884
8857	77698	53875
8858	77708	53866
8859	77719	53859
8860	77728	53850
8861	77737	53842
8862	77746	53833
8863	77754	53824
8864	77762	53815
8865	77770	53806
8866	77779	53797
8867	77788	53788
8868	77798	53781
8869	77809	53773
8870	77818	53765
8871	77828	53757
8872	77838	53749
8873	77848	53741
8874	77857	53732
8875	77866	53723
8876	77874	53714
8877	77882	53705
8878	77890	53696
8879	77898	53686
8880	77906	53677
8881	77916	53669
8882	77926	53661
8883	77935	53653
8884	77945	53644
8885	77955	53637
8886	77964	53628
8887	77972	53619
8888	77981	53610
8889	77989	53601
8890	77999	53593
8891	78009	53585
8892	78018	53576
8893	78029	53569
8894	78037	53560
8895	78048	53552
8896	78056	53543
8897	78066	53535
8898	78075	53526
8899	78084	53518
8900	78093	53509
8901	78104	53502
8902	78113	53493
8903	78123	53486
8904	78133	53478
8905	78142	53469
8906	78151	53461
8907	78161	53453
8908	78169	53443
8909	78178	53434
8910	78186	53425
8911	78195	53417
8912	78207	53410
8913	78216	53401
8914	78226	53393
8915	78235	53385
8916	78244	53376
8917	78252	53367
8918	78261	53359
8919	78269	53349
8920	78278	53341
8921	78285	53330
8922	78294	53322
8923	78303	53313
8924	78312	53305
8925	78322	53297
8926	78332	53289
8927	78340	53280
8928	78348	53270
8929	78357	53262
8930	78365	53252
8931	78373	53243
8932	78381	53234
8933	78389	53225
8934	78402	53218
8935	78413	53211
8936	78422	53202
8937	78433	53195
8938	78442	53186
8939	78450	53177
8940	78458	53168
8941	78465	53158
8942	78474	53150
8943	78482	53140
8944	78490	53131
8945	78498	53122
8946	78506	53112
8947	78515	53104
8948	78524	53095
8949	78532	53086
8950	78541	53077
8951	78549	53068
8952	78558	53059
8953	78566	53050
8954	78574	53041
8955	78582	53031
8956	78589	53022
8957	78597	53012
8958	78606	53004
8959	78615	52995
8960	78625	52987
8961	78635	52979
8962	78643	52969
8963	78651	52961
8964	78659	52951
8965	78668	52942
8966	78676	52933
8967	78684	52924
8968	78692	52914
8969	78702	52906
8970	78710	52897
8971	78719	52889
8972	78728	52880
8973	78736	52871
8974	78745	52862
8975	78753	52853
8976	78761	52843
8977	78770	52835
8978	78778	52826
8979	78785	52816
8980	78794	52807
8981	78803	52799
8982	78812	52790
8983	78822	52782
8984	78829	52772
8985	78839	52764
8986	78849	52756
8987	78856	52746
8988	78865	52737
8989	78873	52728
8990	78880	52718
8991	78889	52710
8992	78898	52701
8993	78906	52692
8994	78916	52683
8995	78924	52674
8996	78931	52664
8997	78939	52655
8998	78948	52647
8999	78955	52636
9000	78963	52627
9001	78972	52619
9002	78980	52609
9003	78989	52600
9004	78997	52591
9005	79005	52582
9006	79013	52573
9007	79023	52565
9008	79030	52555
9009	79039	52546
9010	79048	52538
9011	79056	52528
9012	79065	52520
9013	79073	52511
9014	79081	52501
9015	79089	52492
9016	79098	52483
9017	79109	52476
9018	79118	52467
9019	79125	52458
9020	79133	52448
9021	79142	52439
9022	79150	52430
9023	79159	52422
9024	79167	52412
9025	79175	52403
9026	79184	52394
9027	79194	52386
9028	79204	52379
9029	79216	52372
9030	79225	52363
9031	79233	52354
9032	79242	52345
9033	79249	52336
9034	79258	52326
9035	79266	52318
9036	79275	52309
9037	79284	52301
9038	79293	52292
9039	79303	52284
9040	79313	52276
9041	79322	52267
9042	79330	52258
9043	79339	52249
9044	79347	52240
9045	79356	52231
9046	79365	52222
9047	79374	52214
9048	79384	52206
9049	79393	52198
9050	79402	52189
9051	79412	52181
9052	79421	52172
9053	79431	52164
9054	79441	52156
9055	79449	52147
9056	79458	52138
9057	79467	52130
9058	79477	52122
9059	79485	52113
9060	79495	52105
9061	79505	52096
9062	79514	52088
9063	79522	52079
9064	79530	52069
9065	79540	52061
9066	79548	52052
9067	79557	52043
9068	79567	52036
9069	79577	52027
9070	79585	52018
9071	79593	52009
9072	79603	52001
9073	79613	51993
9074	79621	51984
9075	79631	51976
9076	79639	51967
9077	79648	51958
9078	79656	51948
9079	79663	51939
9080	79671	51930
9081	79681	51921
9082	79690	51913
9083	79698	51904
9084	79708	51895
9085	79717	51887
9086	79726	51878
9087	79736	51870
9088	79746	51862
9089	79753	51853
9090	79761	51843
9091	79771	51835
9092	79782	51828
9093	79789	51818
9094	79798	51809
9095	79807	51801
9096	79816	51792
9097	79824	51783
9098	79834	51775
9099	79843	51766
9100	79851	51757
9101	79858	51747
9102	79867	51739
9103	79878	51731
9104	79887	51723
9105	79896	51714
9106	79904	51705
9107	79913	51696
9108	79921	51686
9109	79931	51678
9110	79939	51669
9111	79948	51661
9112	79955	51651
9113	79964	51642
9114	79973	51634
9115	79983	51625
9116	79991	51616
9117	80001	51608
9118	80011	51600
9119	80020	51592
9120	80031	51584
9121	80040	51576
9122	80049	51567
9123	80057	51558
9124	80067	51550
9125	80076	51541
9126	80088	51534
9127	80098	51526
9128	80105	51517
9129	80113	51507
9130	80122	51499
9131	80130	51490
9132	80139	51481
9133	80148	51472
9134	80156	51463
9135	80164	51454
9136	80175	51446
9137	80185	51438
9138	80194	51429
9139	80204	51422
9140	80213	51413
9141	80225	51406
9142	80235	51398
9143	80243	51389
9144	80251	51380
9145	80260	51371
9146	80270	51363
9147	80278	51354
9148	80287	51345
9149	80295	51336
9150	80303	51327
9151	80312	51318
9152	80321	51309
9153	80328	51300
9154	80337	51291
9155	80344	51281
9156	80352	51271
9157	80360	51262
9158	80369	51254
9159	80378	51245
9160	80386	51236
9161	80395	51227
9162	80404	51218
9163	80411	51209
9164	80421	51201
9165	80428	51191
9166	80436	51182
9167	80444	51172
9168	80451	51163
9169	80460	51154
9170	80469	51145
9171	80477	51136
9172	80485	51127
9173	80494	51118
9174	80501	51108
9175	80508	51098
9176	80518	51090
9177	80527	51081
9178	80534	51072
9179	80541	51062
9180	80548	51052
9181	80557	51043
9182	80565	51034
9183	80573	51025
9184	80582	51016
9185	80590	51007
9186	80597	50997
9187	80604	50987
9188	80613	50978
9189	80623	50971
9190	80632	50961
9191	80639	50952
9192	80647	50943
9193	80656	50934
9194	80664	50925
9195	80672	50916
9196	80680	50906
9197	80688	50897
9198	80696	50888
9199	80704	50878
9200	80713	50870
9201	80721	50861
9202	80731	50853
9203	80739	50843
9204	80746	50834
9205	80754	50824
9206	80763	50815
9207	80771	50806
9208	80781	50798
9209	80789	50789
9210	80796	50779
9211	80804	50770
9212	80812	50761
9213	80820	50751
9214	80829	50743
9215	80837	50733
9216	80844	50724
9217	80853	50715
9218	80862	50706
9219	80871	50697
9220	80880	50689
9221	80888	50680
9222	80894	50670
9223	80903	50660
9224	80910	50651
9225	80918	50642
9226	80929	50634
9227	80937	50625
9228	80946	50616
9229	80954	50607
9230	80963	50599
9231	80972	50590
9232	80981	50581
9233	80988	50571
9234	80996	50562
9235	81004	50553
9236	81012	50543
9237	81021	50535
9238	81032	50527
9239	81040	50518
9240	81050	50510
9241	81061	50503
9242	81070	50494
9243	81079	50486
9244	81087	50476
9245	81094	50466
9246	81103	50458
9247	81111	50449
9248	81120	50440
9249	81128	50430
9250	81136	50422
9251	81146	50413
9252	81155	50405
9253	81164	50396
9254	81173	50387
9255	81180	50378
9256	81188	50368
9257	81195	50359
9258	81203	50350
9259	81211	50340
9260	81220	50331
9261	81229	50323
9262	81239	50315
9263	81247	50306
9264	81256	50297
9265	81265	50288
9266	81274	50279
9267	81282	50271
9268	81291	50262
9269	81299	50253
9270	81307	50243
9271	81315	50234
9272	81324	50225
9273	81332	50216
9274	81342	50208
9275	81352	50200
9276	81360	50191
9277	81369	50182
9278	81378	50173
9279	81388	50165
9280	81397	50157
9281	81404	50147
9282	81412	50138
9283	81420	50129
9284	81429	50120
9285	81437	50111
9286	81450	50105
9287	81461	50097
9288	81469	50088
9289	81477	50079
9290	81486	50070
9291	81495	50062
9292	81503	50052
9293	81511	50043
9294	81518	50033
9295	81527	50024
9296	81535	50015
9297	81543	50006
9298	81555	49999
9299	81565	49992
9300	81575	49983
9301	81583	49974
9302	81592	49966
9303	81600	49956
9304	81609	49947
9305	81616	49938
9306	81624	49928
9307	81633	49920
9308	81643	49912
9309	81654	49905
9310	81664	49896
9311	81672	49887
9312	81679	49878
9313	81689	49869
9314	81697	49860
9315	81706	49851
9316	81713	49842
9317	81722	49833
9318	81732	49825
9319	81740	49815
9320	81750	49807
9321	81760	49799
9322	81769	49791
9323	81776	49781
9324	81786	49773
9325	81795	49764
9326	81804	49756
9327	81811	49746
9328	81818	49736
9329	81828	49728
9330	81838	49720
9331	81847	49712
9332	81857	49703
9333	81867	49695
9334	81874	49686
9335	81883	49677
9336	81892	49668
9337	81901	49660
9338	81909	49650
9339	81916	49641
9340	81925	49632
9341	81935	49624
9342	81943	49615
9343	81955	49608
9344	81967	49601
9345	81976	49592
9346	81985	49584
9347	81993	49575
9348	82003	49567
9349	82012	49558
9350	82020	49548
9351	82030	49541
9352	82040	49533
9353	82050	49525
9354	82060	49517
9355	82068	49507
9356	82076	49498
9357	82085	49489
9358	82097	49483
9359	82104	49473
9360	82111	49463
9361	82119	49454
9362	82130	49446
9363	82139	49438
9364	82148	49429
9365	82157	49420
9366	82165	49411
9367	82173	49402
9368	82182	49393
9369	82192	49385
9370	82200	49376
9371	82208	49367
9372	82215	49357
9373	82223	49348
9374	82233	49339
9375	82243	49332
9376	82252	49323
9377	82260	49314
9378	82268	49304
9379	82276	49295
9380	82285	49287
9381	82293	49278
9382	82302	49268
9383	82309	49259
9384	82317	49250
9385	82326	49241
9386	82334	49232
9387	82344	49223
9388	82352	49215
9389	82361	49206
9390	82368	49196
9391	82376	49187
9392	82386	49179
9393	82394	49170
9394	82403	49161
9395	82410	49151
9396	82418	49142
9397	82427	49133
9398	82436	49125
9399	82445	49116
9400	82455	49108
9401	82463	49099
9402	82470	49089
9403	82480	49081
9404	82489	49072
9405	82497	49063
9406	82504	49053
9407	82513	49044
9408	82522	49036
9409	82531	49027
9410	82539	49018
9411	82548	49009
9412	82555	49000
9413	82563	48990
9414	82572	48981
9415	82580	48972
9416	82589	48964
9417	82597	48955
9418	82605	48946
9419	82614	48937
9420	82623	48928
9421	82631	48919
9422	82641	48911
9423	82649	48902
9424	82658	48893
9425	82666	48884
9426	82673	48874
9427	82681	48865
9428	82691	48857
9429	82700	48848
9430	82707	48838
9431	82717	48830
9432	82726	48822
9433	82735	48813
9434	82744	48804
9435	82751	48794
9436	82758	48785
9437	82766	48776
9438	82773	48766
9439	82782	48757
9440	82790	48748
9441	82799	48739
9442	82808	48730
9443	82817	48722
9444	82826	48713
9445	82834	48704
9446	82843	48696
9447	82851	48686
9448	82860	48677
9449	82869	48669
9450	82877	48659
9451	82885	48650
9452	82891	48640
9453	82900	48631
9454	82908	48622
9455	82916	48613
9456	82925	48604
9457	82933	48595
9458	82941	48586
9459	82949	48577
9460	82958	48568
9461	82967	48559
9462	82976	48551
9463	82985	48542
9464	82993	48533
9465	83001	48524
9466	83012	48516
9467	83021	48508
9468	83030	48499
9469	83039	48490
9470	83047	48481
9471	83056	48473
9472	83064	48463
9473	83072	48454
9474	83080	48445
9475	83088	48435
9476	83095	48426
9477	83103	48417
9478	83112	48408
9479	83121	48400
9480	83130	48391
9481	83139	48382
9482	83147	48373
9483	83155	48364
9484	83163	48355
9485	83171	48345
9486	83179	48336
9487	83187	48327
9488	83195	48317
9489	83204	48309
9490	83213	48300
9491	83222	48292
9492	83231	48283
9493	83238	48273
9494	83247	48265
9495	83255	48255
9496	83265	48247
9497	83274	48239
9498	83282	48229
9499	83290	48221
9500	83302	48213
9501	83311	48205
9502	83320	48196
9503	83330	48188
9504	83338	48179
9505	83345	48169
9506	83354	48161
9507	83363	48152
9508	83373	48144
9509	83380	48134
9510	83388	48125
9511	83397	48116
9512	83408	48108
9513	83417	48100
9514	83426	48091
9515	83434	48082
9516	83441	48073
9517	83450	48064
9518	83458	48055
9519	83468	48046
9520	83477	48038
9521	83484	48028
9522	83493	48019
9523	83503	48012
9524	83515	48004
9525	83524	47996
9526	83532	47986
9527	83540	47977
9528	83549	47969
9529	83555	47959
9530	83565	47950
9531	83573	47941
9532	83580	47931
9533	83588	47922
9534	83598	47914
9535	83606	47905
9536	83615	47896
9537	83624	47888
9538	83632	47879
9539	83642	47870
9540	83651	47862
9541	83661	47853
9542	83669	47844
9543	83676	47835
9544	83685	47826
9545	83694	47817
9546	83703	47809
9547	83712	47800
9548	83721	47792
9549	83730	47783
9550	83738	47773
9551	83747	47765
9552	83755	47756
9553	83763	47747
9554	83772	47738
9555	83780	47729
9556	83788	47720
9557	83797	47711
9558	83807	47703
9559	83816	47694
9560	83825	47686
9561	83833	47676
9562	83841	47667
9563	83850	47658
9564	83859	47650
9565	83868	47641
9566	83876	47632
9567	83885	47623
9568	83893	47614
9569	83903	47606
9570	83912	47598
9571	83922	47589
9572	83930	47580
9573	83939	47572
9574	83948	47563
9575	83957	47554
9576	83965	47545
9577	83974	47537
9578	83985	47529
9579	83996	47521
9580	84006	47513
9581	84015	47505
9582	84023	47496
9583	84033	47487
9584	84042	47479
9585	84053	47471
9586	84061	47462
9587	84070	47453
9588	84078	47445
9589	84089	47437
9590	84098	47428
9591	84106	47419
9592	84115	47411
9593	84125	47403
9594	84134	47394
9595	84143	47385
9596	84152	47376
9597	84160	47367
9598	84168	47358
9599	84178	47350
9600	84186	47341
9601	84196	47333
9602	84205	47324
9603	84214	47315
9604	84223	47307
9605	84232	47298
9606	84240	47289
9607	84248	47280
9608	84257	47271
9609	84265	47262
9610	84273	47253
9611	84282	47244
9612	84291	47236
9613	84301	47227
9614	84310	47219
9615	84318	47209
9616	84326	47200
9617	84334	47191
9618	84341	47181
9619	84350	47173
9620	84357	47163
9621	84365	47153
9622	84374	47145
9623	84383	47136
9624	84391	47127
9625	84400	47118
9626	84408	47109
9627	84415	47100
9628	84422	47090
9629	84431	47081
9630	84440	47072
9631	84449	47064
9632	84456	47054
9633	84463	47044
9634	84472	47036
9635	84480	47027
9636	84489	47018
9637	84498	47009
9638	84506	47000
9639	84513	46991
9640	84520	46981
9641	84529	46972
9642	84537	46963
9643	84545	46954
9644	84554	46945
9645	84562	46936
9646	84572	46928
9647	84581	46919
9648	84590	46910
9649	84598	46901
9650	84606	46892
9651	84613	46882
9652	84622	46874
9653	84631	46865
9654	84641	46857
9655	84649	46848
9656	84658	46839
9657	84666	46830
9658	84675	46821
9659	84684	46813
9660	84692	46803
9661	84700	46794
9662	84707	46785
9663	84715	46775
9664	84723	46766
9665	84731	46757
9666	84739	46748
9667	84747	46738
9668	84755	46729
9669	84763	46720
9670	84772	46711
9671	84780	46703
9672	84789	46694
9673	84797	46685
9674	84805	46676
9675	84813	46666
9676	84821	46657
9677	84828	46647
9678	84836	46638
9679	84843	46629
9680	84851	46619
9681	84860	46611
9682	84869	46602
9683	84878	46593
9684	84886	46584
9685	84895	46575
9686	84902	46566
9687	84912	46557
9688	84921	46549
9689	84929	46540
9690	84939	46531
9691	84946	46522
9692	84956	46514
9693	84965	46505
9694	84974	46497
9695	84983	46488
9696	84992	46479
9697	85000	46470
9698	85008	46461
9699	85016	46452
9700	85024	46442
9701	85032	46434
9702	85039	46424
9703	85046	46414
9704	85054	46405
9705	85064	46397
9706	85074	46389
9707	85082	46380
9708	85091	46371
9709	85098	46361
9710	85106	46352
9711	85115	46343
9712	85122	46334
9713	85131	46325
9714	85139	46316
9715	85146	46306
9716	85155	46297
9717	85164	46289
9718	85174	46281
9719	85184	46272
9720	85194	46264
9721	85203	46256
9722	85212	46247
9723	85219	46238
9724	85229	46229
9725	85237	46220
9726	85245	46211
9727	85253	46202
9728	85264	46194
9729	85274	46186
9730	85284	46178
9731	85293	46170
9732	85302	46161
9733	85311	46152
9734	85319	46143
9735	85329	46135
9736	85337	46126
9737	85345	46116
9738	85353	46107
9739	85362	46099
9740	85372	46090
9741	85381	46082
9742	85391	46074
9743	85400	46065
9744	85409	46057
9745	85416	46047
9746	85424	46038
9747	85432	46029
9748	85439	46019
9749	85448	46010
9750	85458	46002
9751	85467	45994
9752	85476	45985
9753	85487	45977
9754	85495	45968
9755	85504	45960
9756	85513	45951
9757	85522	45942
9758	85530	45933
9759	85538	45924
9760	85548	45916
9761	85557	45907
9762	85566	45899
9763	85575	45890
9764	85586	45882
9765	85596	45874
9766	85605	45866
9767	85614	45857
9768	85623	45848
9769	85631	45839
9770	85639	45830
9771	85648	45821
9772	85658	45813
9773	85668	45805
9774	85677	45796
9775	85686	45788
9776	85694	45778
9777	85702	45770
9778	85710	45760
9779	85718	45751
9780	85728	45743
9781	85736	45734
9782	85744	45725
9783	85753	45716
9784	85762	45707
9785	85771	45699
9786	85781	45691
9787	85790	45682
9788	85799	45673
9789	85808	45665
9790	85817	45656
9791	85825	45647
9792	85834	45638
9793	85843	45629
9794	85851	45621
9795	85861	45612
9796	85870	45604
9797	85879	45595
9798	85890	45588
9799	85899	45579
9800	85908	45570
9801	85918	45562
9802	85927	45553
9803	85935	45544
9804	85944	45536
9805	85953	45527
9806	85963	45519
9807	85973	45511
9808	85982	45502
9809	85991	45493
9810	86001	45485
9811	86009	45476
9812	86018	45468
9813	86026	45459
9814	86036	45450
9815	86046	45442
9816	86054	45433
9817	86063	45424
9818	86072	45416
9819	86084	45408
9820	86093	45400
9821	86101	45391
9822	86110	45382
9823	86118	45373
9824	86125	45363
9825	86135	45355
9826	86144	45347
9827	86152	45337
9828	86161	45329
9829	86169	45320
9830	86178	45311
9831	86186	45302
9832	86196	45293
9833	86203	45284
9834	86211	45275
9835	86219	45266
9836	86229	45257
9837	86239	45249
9838	86247	45240
9839	86256	45232
9840	86265	45223
9841	86273	45214
9842	86282	45205
9843	86291	45197
9844	86298	45187
9845	86307	45178
9846	86314	45169
9847	86322	45160
9848	86331	45151
9849	86339	45142
9850	86348	45133
9851	86357	45124
9852	86365	45115
9853	86373	45106
9854	86380	45096
9855	86389	45087
9856	86397	45079
9857	86406	45070
9858	86413	45060
9859	86420	45050
9860	86429	45041
9861	86437	45033
9862	86446	45024
9863	86454	45015
9864	86462	45006
9865	86470	44996
9866	86478	44987
9867	86488	44979
9868	86497	44970
9869	86505	44961
9870	86512	44952
9871	86520	44942
9872	86528	44933
9873	86539	44926
9874	86548	44917
9875	86557	44909
9876	86565	44900
9877	86573	44890
9878	86581	44881
9879	86589	44872
9880	86598	44863
9881	86606	44854
9882	86613	44844
9883	86621	44835
9884	86630	44826
9885	86639	44818
9886	86648	44809
9887	86656	44800
9888	86664	44791
9889	86673	44782
9890	86682	44774
9891	86690	44765
9892	86699	44756
9893	86708	44747
9894	86715	44738
9895	86725	44729
9896	86733	44720
9897	86742	44712
9898	86751	44703
9899	86760	44694
9900	86767	44685
9901	86775	44675
9902	86783	44666
9903	86790	44657
9904	86799	44648
9905	86808	44639
9906	86816	44630
9907	86824	44621
9908	86834	44613
9909	86843	44604
9910	86852	44595
9911	86861	44587
9912	86868	44577
9913	86877	44569
9914	86886	44560
9915	86896	44552
9916	86903	44543
9917	86912	44534
9918	86921	44525
9919	86929	44516
9920	86938	44507
9921	86948	44499
9922	86956	44490
9923	86964	44480
9924	86972	44472
9925	86981	44463
9926	86989	44454
9927	86997	44445
9928	87005	44436
9929	87014	44427
9930	87023	44418
9931	87032	44410
9932	87041	44401
9933	87050	44392
9934	87057	44383
9935	87065	44373
9936	87074	44365
9937	87084	44357
9938	87092	44348
9939	87100	44338
9940	87108	44329
9941	87117	44320
9942	87125	44311
9943	87134	44303
9944	87144	44295
9945	87152	44286
9946	87158	44276
9947	87167	44266
9948	87175	44258
9949	87186	44250
9950	87194	44241
9951	87203	44232
9952	87212	44223
9953	87222	44215
9954	87231	44207
9955	87240	44198
9956	87249	44190
9957	87258	44181
9958	87267	44172
9959	87276	44164
9960	87286	44155
9961	87293	44146
9962	87302	44137
9963	87311	44129
9964	87320	44120
9965	87329	44111
9966	87341	44104
9967	87350	44095
9968	87357	44086
9969	87365	44077
9970	87375	44068
9971	87384	44060
9972	87392	44051
9973	87400	44041
9974	87409	44033
9975	87418	44024
9976	87427	44016
9977	87437	44007
9978	87446	43999
9979	87453	43989
9980	87460	43979
9981	87470	43971
9982	87478	43962
9983	87489	43955
9984	87496	43945
9985	87506	43937
9986	87516	43929
9987	87528	43922
9988	87537	43913
9989	87547	43905
9990	87554	43895
9991	87563	43886
9992	87571	43877
9993	87580	43869
9994	87588	43859
9995	87596	43850
9996	87605	43842
9997	87614	43833
9998	87623	43824
9999	87632	43816
10000	87643	43808
10001	87652	43799
10002	87660	43790
10003	87669	43782
10004	87677	43773
10005	87686	43764
10006	87696	43756
10007	87704	43747
10008	87714	43738
10009	87723	43730
10010	87732	43721
10011	87743	43713
10012	87751	43704
10013	87759	43695
10014	87767	43686
10015	87776	43678
10016	87784	43668
10017	87793	43660
10018	87803	43651
10019	87812	43643
10020	87822	43635
10021	87836	43628
10022	87848	43621
10023	87857	43613
10024	87866	43604
10025	87878	43597
10026	87889	43589
10027	87899	43581
10028	87908	43573
10029	87917	43564
10030	87925	43555
10031	87935	43546
10032	87944	43538
10033	87953	43529
10034	87961	43520
10035	87971	43512
10036	87979	43503
10037	87988	43494
10038	87997	43486
10039	88006	43477
10040	88015	43468
10041	88024	43459
10042	88032	43450
10043	88042	43442
10044	88052	43434
10045	88059	43425
10046	88069	43416
10047	88077	43407
10048	88087	43399
10049	88096	43390
10050	88105	43382
10051	88114	43373
10052	88123	43365
10053	88131	43355
10054	88140	43347
10055	88149	43338
10056	88158	43329
10057	88166	43320
10058	88174	43311
10059	88181	43302
10060	88190	43293
10061	88201	43285
10062	88209	43276
10063	88218	43267
10064	88227	43259
10065	88234	43249
10066	88242	43240
10067	88251	43231
10068	88258	43221
10069	88266	43212
10070	88273	43203
10071	88281	43194
10072	88289	43184
10073	88299	43176
10074	88307	43167
10075	88315	43158
10076	88324	43150
10077	88332	43140
10078	88339	43131
10079	88347	43121
10080	88355	43113
10081	88364	43104
10082	88373	43095
10083	88380	43085
10084	88389	43077
10085	88397	43068
10086	88406	43059
10087	88414	43050
10088	88422	43041
10089	88429	43031
10090	88436	43022
10091	88445	43013
10092	88453	43004
10093	88462	42995
10094	88469	42986
10095	88477	42976
10096	88485	42967
10097	88495	42959
10098	88504	42950
10099	88528	42949
10100	88539	42941
10101	88550	42934
10102	88561	42926
10103	88570	42917
10104	88578	42908
10105	88588	42900
10106	88599	42892
10107	88609	42884
10108	88618	42875
10109	88628	42867
10110	88637	42858
10111	88646	42850
10112	88654	42841
10113	88664	42833
10114	88671	42823
10115	88680	42815
10116	88688	42805
10117	88697	42797
10118	88706	42788
10119	88714	42779
10120	88722	42769
10121	88729	42760
10122	88738	42751
10123	88745	42742
10124	88754	42733
10125	88763	42724
10126	88771	42716
10127	88781	42707
10128	88790	42699
10129	88800	42691
10130	88809	42682
10131	88817	42673
10132	88826	42664
10133	88835	42655
10134	88843	42646
10135	88852	42637
10136	88861	42629
10137	88872	42621
10138	88882	42613
10139	88891	42604
10140	88900	42596
10141	88909	42587
10142	88916	42577
10143	88925	42568
10144	88933	42560
10145	88942	42551
10146	88950	42542
10147	88958	42532
10148	88965	42523
10149	88974	42515
10150	88983	42506
10151	88992	42497
10152	89000	42488
10153	89008	42479
10154	89016	42469
10155	89023	42460
10156	89031	42451
10157	89039	42442
10158	89047	42433
10159	89055	42424
10160	89063	42415
10161	89072	42406
10162	89081	42397
10163	89089	42388
10164	89100	42380
10165	89109	42372
10166	89118	42363
10167	89125	42354
10168	89135	42345
10169	89144	42337
10170	89152	42327
10171	89160	42318
10172	89168	42309
10173	89177	42301
10174	89187	42292
10175	89195	42283
10176	89205	42275
10177	89216	42267
10178	89225	42258
10179	89233	42250
10180	89242	42241
10181	89251	42232
10182	89259	42223
10183	89268	42214
10184	89277	42206
10185	89286	42197
10186	89295	42189
10187	89306	42181
10188	89315	42172
10189	89324	42163
10190	89332	42154
10191	89340	42145
10192	89350	42137
10193	89357	42127
10194	89367	42119
10195	89375	42110
10196	89385	42102
10197	89395	42094
10198	89404	42085
10199	89412	42076
10200	89421	42067
10201	89429	42058
10202	89439	42050
10203	89448	42041
10204	89455	42032
10205	89464	42023
10206	89474	42015
10207	89484	42007
10208	89495	41999
10209	89505	41991
10210	89514	41982
10211	89523	41974
10212	89531	41964
10213	89540	41956
10214	89548	41947
10215	89556	41937
10216	89565	41929
10217	89574	41920
10218	89585	41912
10219	89594	41904
10220	89603	41895
10221	89611	41886
10222	89620	41877
10223	89627	41868
10224	89636	41859
10225	89644	41850
10226	89651	41840
10227	89659	41831
10228	89669	41823
10229	89678	41814
10230	89686	41805
10231	89696	41797
10232	89705	41788
10233	89715	41780
10234	89724	41771
10235	89733	41763
10236	89741	41754
10237	89748	41744
10238	89758	41736
10239	89767	41727
10240	89780	41720
10241	89790	41712
10242	89800	41704
10243	89808	41695
10244	89817	41686
10245	89826	41678
10246	89836	41669
10247	89844	41660
10248	89853	41652
10249	89862	41643
10250	89870	41634
10251	89880	41626
10252	89888	41617
10253	89898	41609
10254	89907	41600
10255	89916	41591
10256	89924	41582
10257	89933	41574
10258	89941	41564
10259	89949	41555
10260	89960	41547
10261	89971	41540
10262	89980	41531
10263	89989	41523
10264	89999	41514
10265	90008	41506
10266	90016	41496
10267	90025	41488
10268	90032	41478
10269	90041	41469
10270	90050	41461
10271	90059	41452
10272	90069	41444
10273	90079	41435
10274	90087	41427
10275	90095	41417
10276	90103	41408
10277	90111	41399
10278	90119	41390
10279	90127	41381
10280	90134	41371
10281	90141	41362
10282	90150	41353
10283	90159	41344
