iter	RMSE
8756	0.4168573687
8757	0.4168466188
8758	0.4168421637
8759	0.4168352203
8760	0.4168258748
8761	0.4168181722
8762	0.4168063053
8763	0.4167988276
8764	0.4167928674
8765	0.4167838183
8766	0.4167755071
8767	0.4167646503
8768	0.4167581487
8769	0.4167456822
8770	0.4167382264
8771	0.4167327807
8772	0.4167258583
8773	0.4167183042
8774	0.4167087968
8775	0.4167007426
8776	0.4166947176
8777	0.416685368
8778	0.4166790185
8779	0.4166736255
8780	0.4166696608
8781	0.4166623525
8782	0.4166546133
8783	0.4166435781
8784	0.4166356205
8785	0.4166291658
8786	0.416622081
8787	0.4166145332
8788	0.4166090154
8789	0.4166000367
8790	0.4165932991
8791	0.4165867179
8792	0.4165774728
8793	0.416573672
8794	0.4165692249
8795	0.4165658685
8796	0.4165585062
8797	0.4165525054
8798	0.4165491469
8799	0.4165422108
8800	0.4165364885
8801	0.4165263741
8802	0.4165216301
8803	0.4165149926
8804	0.4165088326
8805	0.4165028009
8806	0.4164910456
8807	0.4164813433
8808	0.4164700651
8809	0.4164651641
8810	0.4164568451
8811	0.4164518737
8812	0.4164484456
8813	0.4164402192
8814	0.4164317028
8815	0.4164224658
8816	0.4164077917
8817	0.4164012326
8818	0.4163934235
8819	0.4163863478
8820	0.4163781146
8821	0.4163637208
8822	0.4163566784
8823	0.4163491536
8824	0.4163433291
8825	0.4163331033
8826	0.4163264179
8827	0.4163230543
8828	0.4163168366
8829	0.4163072875
8830	0.4163021428
8831	0.4162817531
8832	0.416273918
8833	0.4162672217
8834	0.4162572104
8835	0.4162472188
8836	0.4162359871
8837	0.4162291072
8838	0.4162218409
8839	0.4162163419
8840	0.4162132091
8841	0.4162056886
8842	0.4161962939
8843	0.4161818149
8844	0.4161736006
8845	0.4161632557
8846	0.41615514
8847	0.4161447543
8848	0.4161351977
8849	0.4161301701
8850	0.4161248074
8851	0.416113958
8852	0.4161076077
8853	0.4161020493
8854	0.4160937864
8855	0.4160913157
8856	0.4160858978
8857	0.4160816626
8858	0.4160749303
8859	0.4160624771
8860	0.4160570998
8861	0.4160526648
8862	0.4160451756
8863	0.4160312173
8864	0.4160245451
8865	0.4160186663
8866	0.4160111373
8867	0.4160067209
8868	0.4159969935
8869	0.415990966
8870	0.4159735241
8871	0.4159671401
8872	0.4159575932
8873	0.4159474091
8874	0.4159364369
8875	0.415928457
8876	0.4159192631
8877	0.4159110645
8878	0.4159049279
8879	0.4158970471
8880	0.4158886134
8881	0.4158822831
8882	0.4158755808
8883	0.4158651597
8884	0.4158530425
8885	0.4158415633
8886	0.4158316642
8887	0.4158217081
8888	0.4158150568
8889	0.4158092162
8890	0.4157984564
8891	0.4157919611
8892	0.4157869035
8893	0.4157774862
8894	0.4157675703
8895	0.4157573276
8896	0.4157496527
8897	0.4157397358
8898	0.4157344131
8899	0.4157245792
8900	0.4157171719
8901	0.4157092039
8902	0.4157039241
8903	0.4156879008
8904	0.4156848404
8905	0.4156763978
8906	0.4156625826
8907	0.4156563991
8908	0.415645967
8909	0.4156392339
8910	0.4156258501
8911	0.4156126714
8912	0.4156034193
8913	0.4155964828
8914	0.4155871826
8915	0.4155795441
8916	0.4155752049
8917	0.4155689769
8918	0.4155613357
8919	0.4155543969
8920	0.4155418628
8921	0.4155387963
8922	0.415531678
8923	0.4155256838
8924	0.4155176023
8925	0.4155099701
8926	0.4154987619
8927	0.4154857858
8928	0.41547687
8929	0.4154673283
8930	0.4154597416
8931	0.4154566855
8932	0.4154535887
8933	0.4154413949
8934	0.4154283456
8935	0.4154180604
8936	0.4154090235
8937	0.4154011525
8938	0.4153929765
8939	0.4153815322
8940	0.4153746404
8941	0.4153661493
8942	0.4153576254
8943	0.4153483751
8944	0.4153421156
8945	0.4153325418
8946	0.4153286244
8947	0.4153202986
8948	0.4153155027
8949	0.4153108091
8950	0.4153070335
8951	0.4153002724
8952	0.4152825124
8953	0.4152754664
8954	0.4152701235
8955	0.4152622995
8956	0.4152527696
8957	0.4152490545
8958	0.4152378542
8959	0.4152330862
8960	0.4152219022
8961	0.415215816
8962	0.4152090188
8963	0.4152026304
8964	0.4151951251
8965	0.4151922839
8966	0.4151856149
8967	0.415175033
8968	0.4151669192
8969	0.4151592046
8970	0.4151522416
8971	0.4151466952
8972	0.4151319895
8973	0.4151277305
8974	0.4151202241
8975	0.4151096085
8976	0.415101568
8977	0.4150914113
8978	0.4150812176
8979	0.4150706043
8980	0.4150660037
8981	0.4150557472
8982	0.4150441966
8983	0.4150346271
8984	0.4150290348
8985	0.4150200183
8986	0.4150090093
8987	0.4150012914
8988	0.4149907076
8989	0.4149849307
8990	0.4149784363
8991	0.414968946
8992	0.4149647868
8993	0.4149585966
8994	0.4149455867
8995	0.4149409031
8996	0.4149375317
8997	0.4149254306
8998	0.4149151169
8999	0.4149111685
9000	0.4149063932
9001	0.4148963125
9002	0.4148904366
9003	0.4148828887
9004	0.4148741597
9005	0.4148674688
9006	0.414862764
9007	0.4148567933
9008	0.4148502749
9009	0.414843037
9010	0.414834962
9011	0.4148300518
9012	0.4148257804
9013	0.4148183718
9014	0.4148131821
9015	0.41480544
9016	0.4147993557
9017	0.414782379
9018	0.4147756379
9019	0.4147694929
9020	0.4147611672
9021	0.4147528317
9022	0.4147405544
9023	0.4147281894
9024	0.4147235199
9025	0.4147127816
9026	0.4147010288
9027	0.4146916941
9028	0.4146835447
9029	0.4146712818
9030	0.4146671356
9031	0.4146563825
9032	0.4146515636
9033	0.4146446312
9034	0.4146427997
9035	0.4146333993
9036	0.4146289425
9037	0.4146202141
9038	0.4146107967
9039	0.4146001886
9040	0.4145944173
9041	0.4145876785
9042	0.414579992
9043	0.4145706044
9044	0.4145626188
9045	0.4145564337
9046	0.4145491706
9047	0.4145397214
9048	0.4145316017
9049	0.4145246855
9050	0.4145156098
9051	0.4145083791
9052	0.4145006736
9053	0.4144921505
9054	0.4144868304
9055	0.4144830071
9056	0.4144727502
9057	0.4144698636
9058	0.4144604177
9059	0.4144527269
9060	0.4144454593
9061	0.4144412817
9062	0.4144346172
9063	0.4144291574
9064	0.4144230422
9065	0.4144144289
9066	0.4144095916
9067	0.4143971036
9068	0.4143897961
9069	0.4143786896
9070	0.4143737062
9071	0.4143696031
9072	0.4143617196
9073	0.4143487575
9074	0.414343708
9075	0.4143360403
9076	0.4143321648
9077	0.414326932
9078	0.4143175386
9079	0.4143153943
9080	0.4143057548
9081	0.4143027711
9082	0.4142988665
9083	0.4142937578
9084	0.4142852167
9085	0.4142750786
9086	0.4142689985
9087	0.4142564423
9088	0.4142465235
9089	0.4142436348
9090	0.4142395511
9091	0.4142356122
9092	0.4142262123
9093	0.4142238507
9094	0.4142124157
9095	0.4142069302
9096	0.4142017921
9097	0.4141903775
9098	0.4141872426
9099	0.41418305
9100	0.4141766332
9101	0.4141695387
9102	0.414161484
9103	0.4141550509
9104	0.4141457781
9105	0.4141376961
9106	0.414128604
9107	0.4141144677
9108	0.414109713
9109	0.4141074849
9110	0.4141011241
9111	0.4140954321
9112	0.4140872761
9113	0.4140734125
9114	0.4140656321
9115	0.4140596433
9116	0.4140519646
9117	0.4140449114
9118	0.4140390789
9119	0.4140308302
9120	0.4140210507
9121	0.414018732
9122	0.4140127125
9123	0.4140022279
9124	0.4139936566
9125	0.4139891458
9126	0.4139830066
9127	0.4139757614
9128	0.4139717001
9129	0.4139627362
9130	0.4139577572
9131	0.4139530705
9132	0.4139505775
9133	0.4139404049
9134	0.4139331249
9135	0.4139283843
9136	0.4139183713
9137	0.4139072764
9138	0.4139021631
9139	0.4138952759
9140	0.4138906234
9141	0.4138819662
9142	0.413874491
9143	0.4138709279
9144	0.4138639849
9145	0.4138586836
9146	0.4138518427
9147	0.4138435164
9148	0.413837605
9149	0.4138302602
9150	0.4138220914
9151	0.413808252
9152	0.4137988325
9153	0.4137914913
9154	0.4137827735
9155	0.4137771232
9156	0.4137705003
9157	0.4137650193
9158	0.4137570251
9159	0.4137489531
9160	0.4137426366
9161	0.4137309475
9162	0.4137263851
9163	0.4137209067
9164	0.4137142741
9165	0.413707512
9166	0.4137009138
9167	0.4136949683
9168	0.413680231
9169	0.413667421
9170	0.4136579271
9171	0.4136547911
9172	0.4136504168
9173	0.4136389782
9174	0.4136333605
9175	0.4136260789
9176	0.4136148801
9177	0.4136078954
9178	0.4136049533
9179	0.4136023742
9180	0.4135958917
9181	0.4135901036
9182	0.4135825217
9183	0.4135736292
9184	0.4135639225
9185	0.413555708
9186	0.4135455969
9187	0.4135357744
9188	0.4135285591
9189	0.4135223048
9190	0.4135168129
9191	0.413512647
9192	0.4135063084
9193	0.4135012711
9194	0.413493401
9195	0.4134872778
9196	0.4134793796
9197	0.4134751893
9198	0.4134646716
9199	0.4134552499
9200	0.4134468563
9201	0.4134403467
9202	0.4134308287
9203	0.4134267667
9204	0.4134182079
9205	0.4134108599
9206	0.4134068949
9207	0.4133998778
9208	0.4133909898
9209	0.4133856853
9210	0.413379536
9211	0.4133756707
9212	0.4133691573
9213	0.4133597542
9214	0.4133560571
9215	0.4133503637
9216	0.4133422157
9217	0.4133350134
9218	0.4133296496
9219	0.4133233573
9220	0.4133129669
9221	0.4133032874
9222	0.4132961568
9223	0.41328712
9224	0.413280361
9225	0.4132734351
9226	0.4132659441
9227	0.413258959
9228	0.4132532746
9229	0.4132449509
9230	0.4132401858
9231	0.4132311377
9232	0.4132219739
9233	0.4132143153
9234	0.413206192
9235	0.4132031949
9236	0.4131948093
9237	0.4131884845
9238	0.4131787142
9239	0.4131716801
9240	0.4131599742
9241	0.413148177
9242	0.4131377885
9243	0.4131296191
9244	0.4131211398
9245	0.4131163015
9246	0.4131063078
9247	0.4130925878
9248	0.4130882555
9249	0.4130848667
9250	0.4130760383
9251	0.4130660062
9252	0.4130587114
9253	0.4130534398
9254	0.413042758
9255	0.4130370742
9256	0.4130271313
9257	0.413022478
9258	0.4130153187
9259	0.4130103208
9260	0.41300086
9261	0.4129868304
9262	0.4129776967
9263	0.41297136
9264	0.4129617806
9265	0.4129532701
9266	0.4129459239
9267	0.4129346092
9268	0.4129301829
9269	0.4129227223
9270	0.4129101636
9271	0.4129043951
9272	0.4128968399
9273	0.4128899261
9274	0.4128837238
9275	0.412874511
9276	0.4128656842
9277	0.4128567012
9278	0.4128427422
9279	0.4128351931
9280	0.4128296486
9281	0.4128224255
9282	0.4128126696
9283	0.412801959
9284	0.4127925507
9285	0.4127870728
9286	0.4127793217
9287	0.4127713108
9288	0.412763801
9289	0.4127599285
9290	0.4127543695
9291	0.4127477301
9292	0.4127399831
9293	0.4127294658
9294	0.4127248365
9295	0.4127196184
9296	0.4127111454
9297	0.4127073472
9298	0.4126945841
9299	0.4126884555
9300	0.4126810127
9301	0.4126778503
9302	0.4126720861
9303	0.4126650295
9304	0.41265884
9305	0.4126484893
9306	0.4126422836
9307	0.4126376073
9308	0.4126301447
9309	0.4126254992
9310	0.4126211652
9311	0.4126163495
9312	0.4126084358
9313	0.412599262
9314	0.4125902955
9315	0.4125871028
9316	0.4125786206
9317	0.4125722673
9318	0.4125657446
9319	0.4125617847
9320	0.4125557992
9321	0.4125521837
9322	0.4125483787
9323	0.412543124
9324	0.4125267746
9325	0.4125221692
9326	0.4125133506
9327	0.4125086255
9328	0.4125013979
9329	0.4124973885
9330	0.412492327
9331	0.4124871942
9332	0.412477043
9333	0.4124725147
9334	0.4124639202
9335	0.412454357
9336	0.4124462582
9337	0.4124372798
9338	0.4124323348
9339	0.4124229768
9340	0.4124144409
9341	0.412407329
9342	0.4123993546
9343	0.4123911974
9344	0.4123810297
9345	0.4123724821
9346	0.4123625492
9347	0.4123512053
9348	0.412345308
9349	0.4123362294
9350	0.4123241588
9351	0.4123133589
9352	0.4123061703
9353	0.412303276
9354	0.4122955752
9355	0.4122894637
9356	0.412283333
9357	0.4122818865
9358	0.4122737327
9359	0.4122710976
9360	0.4122667441
9361	0.4122590954
9362	0.4122521322
9363	0.4122449668
9364	0.4122374929
9365	0.4122313939
9366	0.4122253111
9367	0.4122201606
9368	0.4122137819
9369	0.4122046093
9370	0.4121952688
9371	0.4121927093
9372	0.4121843601
9373	0.4121760696
9374	0.4121683404
9375	0.4121601707
9376	0.4121556087
9377	0.4121504446
9378	0.4121464372
9379	0.4121367977
9380	0.4121294256
9381	0.4121237137
9382	0.4121134849
9383	0.4121060647
9384	0.4121011506
9385	0.4120940806
9386	0.4120885507
9387	0.4120836491
9388	0.4120729644
9389	0.4120674638
9390	0.4120622054
9391	0.4120575411
9392	0.4120501542
9393	0.4120421637
9394	0.4120314929
9395	0.4120250226
9396	0.4120170893
9397	0.4120098163
9398	0.4119990123
9399	0.4119928545
9400	0.4119817236
9401	0.4119763526
9402	0.4119709763
9403	0.4119652121
9404	0.4119582743
9405	0.4119532484
9406	0.4119455492
9407	0.4119367341
9408	0.4119239777
9409	0.4119184905
9410	0.4119123183
9411	0.4119083987
9412	0.4119036343
9413	0.411893322
9414	0.4118836548
9415	0.4118773314
9416	0.4118673619
9417	0.4118576797
9418	0.4118481086
9419	0.4118414205
9420	0.4118319857
9421	0.4118234914
9422	0.4118160542
9423	0.4118059528
9424	0.4117974694
9425	0.4117925447
9426	0.4117898475
9427	0.4117790694
9428	0.4117695621
9429	0.4117664842
9430	0.4117620541
9431	0.411752337
9432	0.4117431938
9433	0.4117366033
9434	0.4117259315
9435	0.4117196465
9436	0.4117167357
9437	0.411709737
9438	0.4117060412
9439	0.4116978158
9440	0.4116894633
9441	0.411683723
9442	0.4116748071
9443	0.4116653777
9444	0.4116600216
9445	0.411653855
9446	0.4116441136
9447	0.4116371319
9448	0.4116268067
9449	0.4116182226
9450	0.4116076458
9451	0.4115984321
9452	0.411596006
9453	0.411589883
9454	0.4115851762
9455	0.411579567
9456	0.411573343
9457	0.4115676579
9458	0.4115638421
9459	0.4115584346
9460	0.4115510277
9461	0.411541825
9462	0.4115331837
9463	0.4115259967
9464	0.4115221581
9465	0.4115104476
9466	0.4115029363
9467	0.4114969628
9468	0.4114904227
9469	0.4114843953
9470	0.4114788744
9471	0.4114720777
9472	0.4114632339
9473	0.4114604219
9474	0.4114523766
9475	0.4114438626
9476	0.4114368117
9477	0.411430553
9478	0.4114239195
9479	0.4114155416
9480	0.4114068712
9481	0.4113961149
9482	0.4113928402
9483	0.4113846348
9484	0.4113785898
9485	0.4113706483
9486	0.4113627413
9487	0.4113518158
9488	0.4113438279
9489	0.4113386423
9490	0.4113327053
9491	0.4113248734
9492	0.4113172498
9493	0.411309045
9494	0.4113029485
9495	0.411291353
9496	0.4112838721
9497	0.4112695865
9498	0.4112663117
9499	0.4112596243
9500	0.4112498395
9501	0.4112404005
9502	0.4112323289
9503	0.4112267561
9504	0.4112200883
9505	0.4112158482
9506	0.41120743
9507	0.411201649
9508	0.411191788
9509	0.4111843118
9510	0.4111761546
9511	0.4111698849
9512	0.4111616991
9513	0.4111580988
9514	0.4111501491
9515	0.4111466802
9516	0.4111418029
9517	0.4111360174
9518	0.4111263877
9519	0.4111186835
9520	0.4111108294
9521	0.4111064035
9522	0.4110991212
9523	0.4110904611
9524	0.4110834585
9525	0.4110778699
9526	0.4110705524
9527	0.4110617
9528	0.4110570758
9529	0.4110537428
9530	0.4110495027
9531	0.4110420116
9532	0.4110336185
9533	0.4110267226
9534	0.4110209256
9535	0.4110172727
9536	0.4110093554
9537	0.4110014792
9538	0.4109938424
9539	0.4109860458
9540	0.4109792348
9541	0.410967985
9542	0.4109642856
9543	0.410958924
9544	0.4109474182
9545	0.4109398595
9546	0.4109335806
9547	0.4109288838
9548	0.4109181752
9549	0.4109117304
9550	0.4109071891
9551	0.4108961777
9552	0.4108884547
9553	0.4108823108
9554	0.4108755975
9555	0.4108712149
9556	0.4108674187
9557	0.4108634138
9558	0.4108580216
9559	0.4108456666
9560	0.4108404665
9561	0.4108360541
9562	0.4108304715
9563	0.4108270444
9564	0.4108223314
9565	0.4108139109
9566	0.4108056757
9567	0.4107968539
9568	0.4107940486
9569	0.41078521
9570	0.4107770434
9571	0.4107721476
9572	0.4107670241
9573	0.4107590545
9574	0.4107524289
9575	0.4107470869
9576	0.4107402477
9577	0.4107250204
9578	0.4107158551
9579	0.4107008451
9580	0.4106907885
9581	0.4106833875
9582	0.4106794981
9583	0.4106756752
9584	0.4106717569
9585	0.4106629217
9586	0.4106568669
9587	0.41064945
9588	0.4106421551
9589	0.4106322953
9590	0.4106264108
9591	0.4106244702
9592	0.4106169652
9593	0.4106096495
9594	0.410602806
9595	0.4105922976
9596	0.4105848952
9597	0.4105792463
9598	0.4105716512
9599	0.4105620637
9600	0.4105550949
9601	0.410548468
9602	0.4105405568
9603	0.4105361794
9604	0.4105307728
9605	0.4105270773
9606	0.4105231095
9607	0.4105158848
9608	0.4105095243
9609	0.4105043561
9610	0.4104961635
9611	0.4104896562
9612	0.4104831403
9613	0.4104742619
9614	0.4104661459
9615	0.4104557808
9616	0.4104473694
9617	0.4104407954
9618	0.4104342598
9619	0.4104284552
9620	0.4104243533
9621	0.4104178007
9622	0.4104101523
9623	0.4104047523
9624	0.4103972171
9625	0.4103875574
9626	0.4103819899
9627	0.410378106
9628	0.4103690038
9629	0.4103644174
9630	0.410356467
9631	0.4103500624
9632	0.4103460403
9633	0.4103413743
9634	0.410335541
9635	0.4103256688
9636	0.4103130043
9637	0.4103022828
9638	0.4102995624
9639	0.4102903534
9640	0.4102864075
9641	0.4102774195
9642	0.4102713449
9643	0.4102624941
9644	0.410251492
9645	0.4102469203
9646	0.4102372202
9647	0.4102278961
9648	0.4102201298
9649	0.4102152039
9650	0.4102115205
9651	0.4102064267
9652	0.4101999308
9653	0.4101982034
9654	0.4101884509
9655	0.4101812337
9656	0.4101737188
9657	0.4101634196
9658	0.4101575097
9659	0.410148793
9660	0.4101439531
9661	0.4101398193
9662	0.4101364096
9663	0.410126531
9664	0.4101219898
9665	0.4101134152
9666	0.4101085918
9667	0.4100968211
9668	0.4100920692
9669	0.4100859061
9670	0.4100787679
9671	0.4100724071
9672	0.4100605206
9673	0.4100537359
9674	0.4100456557
9675	0.410035809
9676	0.4100274715
9677	0.4100248323
9678	0.4100164975
9679	0.4100141787
9680	0.4100094342
9681	0.409998419
9682	0.4099887292
9683	0.409981231
9684	0.4099766188
9685	0.4099647436
9686	0.4099608893
9687	0.4099480332
9688	0.4099439426
9689	0.4099383574
9690	0.4099335695
9691	0.4099277282
9692	0.4099208849
9693	0.4099130647
9694	0.4099091956
9695	0.4098972088
9696	0.4098835941
9697	0.4098710677
9698	0.4098612112
9699	0.4098534083
9700	0.40984607
9701	0.4098390137
9702	0.4098350384
9703	0.4098307096
9704	0.409822703
9705	0.4098178342
9706	0.4098063392
9707	0.4098032757
9708	0.4097902482
9709	0.4097836637
9710	0.4097698436
9711	0.4097640389
9712	0.4097574662
9713	0.4097484781
9714	0.4097409608
9715	0.4097345887
9716	0.409728333
9717	0.4097216958
9718	0.40970568
9719	0.4096990519
9720	0.4096837236
9721	0.4096778413
9722	0.4096733734
9723	0.4096647449
9724	0.4096572291
9725	0.4096487669
9726	0.4096408446
9727	0.4096340119
9728	0.4096263488
9729	0.4096243889
9730	0.4096180089
9731	0.4096113091
9732	0.4096082332
9733	0.4096024934
9734	0.4095939446
9735	0.4095841188
9736	0.4095791526
9737	0.4095716728
9738	0.4095667294
9739	0.4095642847
9740	0.4095552729
9741	0.4095505485
9742	0.409542405
9743	0.4095296376
9744	0.40952421
9745	0.4095154138
9746	0.4095127607
9747	0.4095080255
9748	0.4095000029
9749	0.4094943322
9750	0.4094853861
9751	0.4094755982
9752	0.4094686209
9753	0.409457375
9754	0.4094516903
9755	0.409441597
9756	0.409435745
9757	0.4094270944
9758	0.4094205634
9759	0.4094101696
9760	0.4094041224
9761	0.4093955087
9762	0.409389168
9763	0.4093796308
9764	0.4093721864
9765	0.4093647381
9766	0.4093570439
9767	0.4093519691
9768	0.4093402904
9769	0.409332947
9770	0.4093257169
9771	0.409319969
9772	0.4093088575
9773	0.4092998463
9774	0.4092923932
9775	0.409285653
9776	0.4092797336
9777	0.4092725957
9778	0.4092695134
9779	0.4092587889
9780	0.4092526464
9781	0.4092456193
9782	0.409242665
9783	0.4092282551
9784	0.4092265575
9785	0.4092170608
9786	0.409209032
9787	0.4092004989
9788	0.4091878884
9789	0.4091781269
9790	0.4091726892
9791	0.4091587621
9792	0.4091483348
9793	0.4091434665
9794	0.4091360958
9795	0.4091257597
9796	0.4091211324
9797	0.4091132573
9798	0.4091057488
9799	0.4090983585
9800	0.4090906191
9801	0.4090801838
9802	0.4090729767
9803	0.4090689522
9804	0.409063879
9805	0.4090593997
9806	0.4090531234
9807	0.4090416969
9808	0.4090379319
9809	0.4090330904
9810	0.4090240305
9811	0.4090181355
9812	0.4090116848
9813	0.4090032888
9814	0.4089970382
9815	0.4089904825
9816	0.4089818886
9817	0.4089783583
9818	0.4089722334
9819	0.4089648297
9820	0.4089574517
9821	0.4089483723
9822	0.4089409735
9823	0.4089364131
9824	0.408929935
9825	0.4089215192
9826	0.4089124639
9827	0.4089078347
9828	0.4089018826
9829	0.4088947215
9830	0.4088872271
9831	0.4088802081
9832	0.4088752925
9833	0.4088711951
9834	0.4088636979
9835	0.4088603756
9836	0.4088553523
9837	0.4088455965
9838	0.4088403242
9839	0.4088338568
9840	0.4088233118
9841	0.4088139057
9842	0.4088097285
9843	0.4088013584
9844	0.4087974972
9845	0.408793066
9846	0.4087878937
9847	0.40878127
9848	0.4087736247
9849	0.4087687064
9850	0.4087622684
9851	0.4087572068
9852	0.408745678
9853	0.4087376544
9854	0.4087295742
9855	0.4087241874
9856	0.4087149747
9857	0.4087096036
9858	0.4087015426
9859	0.4086951292
9860	0.4086921456
9861	0.4086854945
9862	0.4086748126
9863	0.4086662095
9864	0.4086626594
9865	0.4086587284
9866	0.4086544201
9867	0.4086458742
9868	0.4086399934
9869	0.4086349404
9870	0.4086241243
9871	0.4086182153
9872	0.4086107171
9873	0.4086028438
9874	0.4085958557
9875	0.4085853422
9876	0.4085744098
9877	0.4085675749
9878	0.4085620504
9879	0.408557322
9880	0.408554895
9881	0.4085512688
9882	0.4085451102
9883	0.4085389859
9884	0.4085316949
9885	0.408526724
9886	0.4085189266
9887	0.4085136503
9888	0.4085065352
9889	0.408500778
9890	0.4084917023
9891	0.4084851281
9892	0.4084738206
9893	0.4084688377
9894	0.408460128
9895	0.4084486071
9896	0.4084428898
9897	0.4084353347
9898	0.4084319115
9899	0.4084280057
9900	0.4084218634
9901	0.4084130996
9902	0.4084091249
9903	0.4084005658
9904	0.4083943587
9905	0.4083848047
9906	0.4083810523
9907	0.4083701494
9908	0.4083617957
9909	0.4083581789
9910	0.4083482845
9911	0.4083386282
9912	0.4083316733
9913	0.4083270161
9914	0.4083210677
9915	0.4083182452
9916	0.4083135622
9917	0.4083052931
9918	0.408298896
9919	0.4082940202
9920	0.4082853021
9921	0.4082787948
9922	0.4082755925
9923	0.4082671155
9924	0.4082586363
9925	0.4082478046
9926	0.4082420717
9927	0.4082346306
9928	0.4082283064
9929	0.4082225554
9930	0.4082115229
9931	0.4081994229
9932	0.4081878817
9933	0.4081808209
9934	0.4081697577
9935	0.4081639993
9936	0.4081509831
9937	0.4081375036
9938	0.4081316643
9939	0.4081244777
9940	0.4081189378
9941	0.408113387
9942	0.4081064115
9943	0.408095272
9944	0.408087124
9945	0.4080799444
9946	0.4080763992
9947	0.408073019
9948	0.4080663901
9949	0.4080589427
9950	0.4080517993
9951	0.4080442789
9952	0.4080336925
9953	0.4080260303
9954	0.4080201382
9955	0.4080157593
9956	0.4080097319
9957	0.4080032605
9958	0.4079929526
9959	0.4079839974
9960	0.4079750533
9961	0.4079665111
9962	0.4079597007
9963	0.4079521102
9964	0.4079451113
9965	0.4079346215
9966	0.4079222143
9967	0.4079151142
9968	0.4079108617
9969	0.4079060573
9970	0.4078965001
9971	0.4078870923
9972	0.4078782415
9973	0.4078681606
9974	0.4078620362
9975	0.4078571022
9976	0.4078503671
9977	0.4078457703
9978	0.4078349992
9979	0.4078309754
9980	0.407826606
9981	0.4078124878
9982	0.4078083111
9983	0.4077910187
9984	0.4077845863
9985	0.4077718854
9986	0.4077659324
9987	0.4077515545
9988	0.4077420071
9989	0.4077371153
9990	0.4077310546
9991	0.407725275
9992	0.4077211969
9993	0.4077166984
9994	0.4077108892
9995	0.4077042155
9996	0.4076963181
9997	0.4076925869
9998	0.4076817953
9999	0.4076769799
10000	0.4076689864
10001	0.4076599648
10002	0.4076531391
10003	0.4076452116
10004	0.4076408158
10005	0.4076356717
10006	0.4076307777
10007	0.4076240474
10008	0.4076172305
10009	0.4076086154
10010	0.4076025247
10011	0.4075980368
10012	0.4075898957
10013	0.4075851249
10014	0.4075794567
10015	0.4075703046
10016	0.4075650401
10017	0.4075532889
10018	0.4075476973
10019	0.4075431934
10020	0.4075364326
10021	0.4075310158
10022	0.407524933
10023	0.4075195571
10024	0.4075098695
10025	0.4075015976
10026	0.4074970649
10027	0.4074891808
10028	0.4074768714
10029	0.4074726946
10030	0.4074693077
10031	0.40746362
10032	0.4074543123
10033	0.4074450081
10034	0.4074375442
10035	0.4074282491
10036	0.4074173145
10037	0.4074103343
10038	0.4074025329
10039	0.4073972962
10040	0.4073896367
10041	0.4073849932
10042	0.4073760164
10043	0.4073687914
10044	0.4073593861
10045	0.4073547164
10046	0.4073491912
10047	0.4073440563
10048	0.4073397473
10049	0.407331976
10050	0.407325898
10051	0.4073191792
10052	0.4073094356
10053	0.4073036624
10054	0.4073004802
10055	0.4072951531
10056	0.4072875968
10057	0.4072843928
10058	0.4072793948
10059	0.4072680844
10060	0.407264723
10061	0.4072511052
10062	0.4072437232
10063	0.4072322147
10064	0.4072248272
10065	0.4072169354
10066	0.4072081451
10067	0.4071960701
10068	0.4071912363
10069	0.4071841006
10070	0.4071765266
10071	0.4071701071
10072	0.4071656109
10073	0.407157463
10074	0.4071479426
10075	0.4071451777
10076	0.4071415217
10077	0.4071326083
10078	0.407128124
10079	0.4071234774
10080	0.4071174602
10081	0.4071099188
10082	0.4071023576
10083	0.4070955219
10084	0.4070851225
10085	0.4070737299
10086	0.4070645773
10087	0.407056231
10088	0.4070504635
10089	0.4070432384
10090	0.4070408606
10091	0.4070361143
10092	0.4070241961
10093	0.4070175874
10094	0.4070110404
10095	0.4070014646
10096	0.4069917962
10097	0.4069829121
10098	0.4069779341
10099	0.4069674805
10100	0.4069626895
10101	0.4069589674
10102	0.4069530316
10103	0.4069462472
10104	0.4069406922
10105	0.4069345204
10106	0.406926569
10107	0.4069121587
10108	0.4069052485
10109	0.4068943364
10110	0.4068868523
10111	0.4068822003
10112	0.4068762411
10113	0.4068706456
10114	0.4068639336
10115	0.4068555175
10116	0.406848892
10117	0.4068398566
10118	0.4068353897
10119	0.4068261052
10120	0.4068176263
10121	0.4068106938
10122	0.4068074923
10123	0.4068004679
10124	0.4067897805
10125	0.4067816866
10126	0.4067746895
10127	0.4067645413
10128	0.4067555956
10129	0.4067476281
10130	0.4067414977
10131	0.4067340785
10132	0.4067303031
10133	0.4067237964
10134	0.4067176748
10135	0.4067101398
10136	0.4067037123
10137	0.406695463
10138	0.4066858343
10139	0.4066742548
10140	0.4066632781
10141	0.4066583618
10142	0.4066521474
10143	0.4066445464
10144	0.4066368156
10145	0.4066287902
10146	0.4066214654
10147	0.4066173533
10148	0.4066107301
10149	0.406601866
10150	0.406592468
10151	0.4065850342
10152	0.4065769543
10153	0.4065728653
10154	0.4065630374
10155	0.4065574083
10156	0.4065526328
10157	0.4065430521
10158	0.4065324705
10159	0.4065269639
10160	0.4065217566
10161	0.4065171418
10162	0.4065142921
10163	0.4065094495
10164	0.4065022358
10165	0.4064987064
10166	0.4064918764
10167	0.4064892817
